,image_name,fine_target,coarse_target,fine_fold,coarse_fold
43058,armored_combat_vehicle_s_000422.png,85,19,8,6
43059,tussock_caterpillar_s_000164.png,18,7,10,9
43060,planaria_s_000466.png,99,13,8,8
43061,acer_saccharinum_s_000045.png,47,17,5,7
43062,leopard_s_001107.png,42,8,9,8
43063,milk_can_s_001327.png,16,3,5,5
43064,snake_s_000840.png,78,15,10,6
43065,dozer_s_001276.png,89,19,5,5
43066,navel_orange_s_001304.png,53,4,9,8
43067,pear_s_000024.png,57,4,5,7
43068,goblet_s_001454.png,28,3,10,6
43069,table_s_002763.png,84,6,4,4
43070,lift_bridge_s_000825.png,12,9,4,6
43071,tv_s_000007.png,87,5,3,6
43072,infant_s_000908.png,2,14,2,5
43073,tangerine_s_000001.png,53,4,8,9
43074,television_system_s_001627.png,87,5,5,4
43075,castle_s_002258.png,17,9,4,10
43076,osier_s_000148.png,96,17,9,4
43077,computer_keyboard_s_000572.png,39,5,8,2
43078,leopard_s_000591.png,42,8,3,6
43079,american_lobster_s_000585.png,45,13,5,8
43080,opossum_s_000890.png,64,12,8,7
43081,sunflower_s_002417.png,82,2,3,7
43082,tulip_s_000555.png,92,2,5,1
43083,electric_lamp_s_000187.png,40,5,3,8
43084,telephone_set_s_000057.png,86,5,4,6
43085,male_child_s_001185.png,11,14,9,1
43086,crab_s_000143.png,26,13,8,5
43087,pickup_s_000817.png,58,18,9,7
43088,lobster_s_001052.png,45,13,4,2
43089,whiskey_bottle_s_000125.png,9,3,5,3
43090,silver_maple_s_000199.png,47,17,8,3
43091,adriatic_sea_s_001370.png,71,10,3,10
43092,train_s_002284.png,90,18,2,3
43093,soda_can_s_000313.png,16,3,7,5
43094,mus_musculus_s_000980.png,50,16,4,7
43095,girl_s_001284.png,35,14,9,9
43096,sidewinder_s_000097.png,69,19,1,5
43097,bed_s_000204.png,5,6,8,10
43098,beaver_s_000674.png,4,0,2,8
43099,hand_mower_s_000214.png,41,19,4,8
43100,young_girl_s_001519.png,35,14,5,9
43101,elephant_s_000997.png,31,11,1,4
43102,delphinus_delphis_s_000892.png,30,0,6,8
43103,sea_s_002078.png,71,10,10,2
43104,skyscraper_s_000442.png,76,9,5,5
43105,stegosaurus_s_000579.png,29,15,9,1
43106,tulip_s_001109.png,92,2,6,8
43107,orchid_s_000596.png,54,2,2,7
43108,camelus_dromedarius_s_000330.png,15,11,7,10
43109,saucer_s_000829.png,61,3,3,7
43110,pickup_s_000360.png,58,18,1,3
43111,panthera_pardus_s_000367.png,42,8,6,7
43112,mus_musculus_s_000704.png,50,16,7,9
43113,hedgehog_s_000203.png,63,12,8,8
43114,oriental_cockroach_s_000877.png,24,7,4,4
43115,buckingham_palace_s_000698.png,17,9,8,9
43116,table_s_001131.png,84,6,4,6
43117,wardrobe_s_000997.png,94,6,7,4
43118,couch_s_001196.png,25,6,4,10
43119,morchella_esculenta_s_000896.png,51,4,3,2
43120,icbm_s_000052.png,69,19,10,8
43121,reclining_chair_s_000750.png,20,6,3,8
43122,harvest_mouse_s_000096.png,50,16,10,1
43123,willow_tree_s_001418.png,96,17,2,6
43124,dinosaur_s_002246.png,29,15,1,10
43125,bear_s_000125.png,3,8,7,7
43126,mackerel_shark_s_000636.png,73,1,6,5
43127,shark_s_001039.png,73,1,4,7
43128,pachycephalosaurus_s_000110.png,29,15,8,2
43129,shortfin_mako_s_000126.png,73,1,6,6
43130,table_s_000840.png,84,6,7,5
43131,closet_s_001108.png,94,6,10,8
43132,forest_s_000631.png,33,10,4,8
43133,crocodylus_porosus_s_001223.png,27,15,3,5
43134,spider_s_001224.png,79,13,3,2
43135,rabbit_s_000917.png,65,16,2,6
43136,lamp_s_001434.png,40,5,9,4
43137,squirrel_s_002157.png,80,16,7,9
43138,oriental_cockroach_s_001577.png,24,7,7,1
43139,honeybee_s_000147.png,6,7,6,6
43140,power_mower_s_000409.png,41,19,6,9
43141,forest_s_001688.png,33,10,3,8
43142,butterfly_s_003154.png,14,7,8,9
43143,mower_s_001196.png,41,19,3,10
43144,red_oak_s_000005.png,52,17,8,3
43145,couch_s_002125.png,25,6,3,5
43146,sofa_s_000024.png,25,6,8,7
43147,skunk_s_001799.png,75,12,9,1
43148,salix_purpurea_s_000114.png,96,17,2,6
43149,red_fox_s_001147.png,34,12,9,5
43150,shrew_s_001543.png,74,16,3,6
43151,beaver_s_000020.png,4,0,6,4
43152,armoire_s_000023.png,94,6,10,8
43153,bulldozer_s_001498.png,89,19,8,5
43154,barn_spider_s_000034.png,79,13,4,6
43155,lift_bridge_s_000252.png,12,9,1,7
43156,caterpillar_s_000659.png,18,7,10,8
43157,lawn_mower_s_001457.png,41,19,9,2
43158,electric_lamp_s_000215.png,40,5,4,6
43159,cirrocumulus_cloud_s_000506.png,23,10,5,9
43160,mist_s_000083.png,23,10,6,9
43161,world_trade_center_s_001168.png,76,9,3,6
43162,bear_cub_s_000025.png,3,8,3,3
43163,rainbow_trout_s_001947.png,91,1,6,2
43164,stingray_s_002320.png,67,1,5,2
43165,striped_skunk_s_000409.png,75,12,2,7
43166,adam_s_001875.png,46,14,7,9
43167,squirrel_s_000987.png,80,16,4,3
43168,pachycephalosaurus_s_000159.png,29,15,5,2
43169,plaice_s_000381.png,32,1,3,6
43170,navel_orange_s_000003.png,53,4,7,9
43171,tiger_s_002080.png,88,8,4,4
43172,kangaroo_s_002045.png,38,11,9,1
43173,quercus_bicolor_s_000622.png,52,17,8,8
43174,cockroach_s_002470.png,24,7,6,5
43175,clock_s_000334.png,22,5,2,8
43176,rabbit_s_001470.png,65,16,2,10
43177,bell_pepper_s_000952.png,83,4,10,4
43178,fin_whale_s_001293.png,95,0,9,3
43179,golden_delicious_s_001783.png,0,4,3,4
43180,water_bottle_s_000456.png,9,3,10,6
43181,bell_pepper_s_001088.png,83,4,1,9
43182,pine_s_001572.png,59,17,4,3
43183,caterpillar_s_000676.png,18,7,5,10
43184,armored_combat_vehicle_s_000201.png,85,19,1,10
43185,train_s_000180.png,90,18,7,8
43186,gecko_s_000916.png,44,15,5,6
43187,poppy_s_000258.png,62,2,8,10
43188,honeybee_s_000837.png,6,7,10,3
43189,butterfly_orchid_s_001122.png,54,2,5,3
43190,ankylosaurus_s_000299.png,29,15,4,3
43191,halibut_s_000521.png,32,1,3,1
43192,lady_tulip_s_000455.png,92,2,2,9
43193,timber_wolf_s_000290.png,97,8,2,4
43194,goblet_s_000806.png,28,3,6,8
43195,minibus_s_001154.png,13,18,10,1
43196,fox_s_001709.png,34,12,7,10
43197,plate_iron_s_000635.png,61,3,8,6
43198,male_child_s_000302.png,11,14,6,6
43199,otter_s_000834.png,55,0,5,1
43200,seal_s_002310.png,72,0,3,7
43201,beetle_s_002226.png,7,7,6,5
43202,red_delicious_s_001329.png,0,4,3,7
43203,forest_s_001487.png,33,10,10,6
43204,squirrel_s_002100.png,80,16,4,5
43205,macropus_giganteus_s_000364.png,38,11,8,8
43206,seal_s_002083.png,72,0,9,3
43207,acer_saccharum_s_000131.png,47,17,4,4
43208,hognose_snake_s_000271.png,78,15,8,5
43209,tulip_s_001058.png,92,2,1,2
43210,red_delicious_s_002038.png,0,4,9,9
43211,timber_wolf_s_000732.png,97,8,5,3
43212,palm_s_000590.png,56,17,5,8
43213,cichlid_fish_s_000433.png,1,1,2,9
43214,bed_s_000685.png,5,6,3,2
43215,mus_musculus_s_000258.png,50,16,8,7
43216,golden_delicious_s_000578.png,0,4,3,10
43217,tv_s_002382.png,87,5,2,10
43218,railroad_train_s_000042.png,90,18,9,10
43219,golden_delicious_s_001789.png,0,4,3,1
43220,pickup_s_000981.png,58,18,10,6
43221,cattle_s_001606.png,19,11,2,4
43222,bus_s_000026.png,13,18,6,2
43223,camel_s_001341.png,15,11,2,7
43224,acer_saccharum_s_000838.png,47,17,9,3
43225,missile_s_001695.png,69,19,6,7
43226,lamna_nasus_s_000189.png,73,1,5,4
43227,research_rocket_s_001022.png,69,19,7,8
43228,infant_s_000048.png,2,14,5,8
43229,lizard_s_001583.png,44,15,1,4
43230,armored_combat_vehicle_s_000527.png,85,19,7,4
43231,skyscraper_s_000935.png,76,9,1,7
43232,castor_fiber_s_000996.png,4,0,8,6
43233,telephone_set_s_001235.png,86,5,1,2
43234,bell_pepper_s_001364.png,83,4,1,9
43235,skyscraper_s_002218.png,76,9,8,5
43236,house_s_000502.png,37,9,6,5
43237,acer_saccharum_s_000133.png,47,17,8,9
43238,motor_mower_s_000427.png,41,19,2,10
43239,black_woman_s_002313.png,98,14,7,4
43240,camel_s_001306.png,15,11,3,7
43241,bell_pepper_s_000551.png,83,4,8,7
43242,harvest_mouse_s_001090.png,50,16,9,10
43243,lady_tulip_s_000006.png,92,2,1,8
43244,oxen_s_002539.png,19,11,7,5
43245,lapin_s_001839.png,65,16,9,10
43246,lion_cub_s_000663.png,43,8,6,3
43247,castor_fiber_s_000619.png,4,0,10,7
43248,fishbowl_s_001407.png,10,3,3,10
43249,sunflower_s_001619.png,82,2,3,8
43250,guitarfish_s_001072.png,67,1,5,1
43251,beer_can_s_002776.png,16,3,9,5
43252,dungeness_crab_s_000341.png,26,13,2,3
43253,shark_s_002288.png,73,1,9,1
43254,tank_s_000019.png,85,19,4,2
43255,pear_s_002174.png,57,4,4,4
43256,bowl_s_001528.png,10,3,1,4
43257,plate_s_000128.png,61,3,6,5
43258,crab_s_001426.png,26,13,7,8
43259,drawbridge_s_000755.png,12,9,9,4
43260,castor_canadensis_s_000356.png,4,0,9,7
43261,harvest_mouse_s_000003.png,50,16,6,5
43262,porcupine_s_000817.png,63,12,4,8
43263,appian_way_s_000526.png,68,9,5,7
43264,beaker_s_002205.png,28,3,10,1
43265,hedgehog_s_000288.png,63,12,6,7
43266,squirrel_s_001360.png,80,16,8,7
43267,camp_bed_s_000220.png,5,6,6,3
43268,nemertean_s_000008.png,99,13,7,6
43269,acer_saccharinum_s_000566.png,47,17,1,3
43270,butterfly_s_002621.png,14,7,7,4
43271,mushroom_s_000013.png,51,4,3,7
43272,house_mouse_s_000212.png,50,16,6,4
43273,beetle_s_000563.png,7,7,2,6
43274,opossum_s_001259.png,64,12,3,1
43275,sofa_s_000002.png,25,6,3,7
43276,snail_s_000760.png,77,13,9,6
43277,squirrel_s_000478.png,80,16,7,6
43278,morchella_esculenta_s_000033.png,51,4,9,6
43279,drawbridge_s_000809.png,12,9,10,1
43280,stone_crab_s_000269.png,26,13,9,2
43281,mus_musculus_s_000371.png,50,16,6,5
43282,train_s_000811.png,90,18,3,8
43283,panzer_s_000022.png,85,19,9,5
43284,saucer_s_001164.png,61,3,2,7
43285,missile_s_000101.png,69,19,8,10
43286,beaver_s_000966.png,4,0,6,3
43287,caterpillar_s_000549.png,18,7,1,2
43288,bartlett_pear_s_000439.png,57,4,6,10
43289,willow_tree_s_000895.png,96,17,7,6
43290,tree_squirrel_s_001136.png,80,16,9,5
43291,wardrobe_s_000985.png,94,6,8,4
43292,nematode_worm_s_000527.png,99,13,2,6
43293,sunflower_s_001896.png,82,2,9,6
43294,goblet_s_001585.png,28,3,5,9
43295,bowl_s_000407.png,10,3,5,2
43296,lapin_s_002440.png,65,16,3,4
43297,fox_s_000785.png,34,12,9,3
43298,dozer_s_000883.png,89,19,7,9
43299,bee_s_000842.png,6,7,9,10
43300,shark_s_001560.png,73,1,10,5
43301,goblet_s_000724.png,28,3,3,9
43302,chimp_s_000655.png,21,11,7,9
43303,common_shrew_s_000031.png,74,16,10,7
43304,otter_s_000032.png,55,0,5,7
43305,alp_s_001091.png,49,10,8,1
43306,tiger_s_000260.png,88,8,1,3
43307,panthera_pardus_s_000807.png,42,8,7,8
43308,palm_tree_s_001878.png,56,17,6,9
43309,shark_s_000067.png,73,1,1,6
43310,banded_gecko_s_000498.png,44,15,10,10
43311,palm_tree_s_000230.png,56,17,9,5
43312,mushroom_s_000845.png,51,4,8,3
43313,fishbowl_s_000325.png,10,3,7,8
43314,bartlett_pear_s_000004.png,57,4,4,9
43315,tiger_beetle_s_000197.png,7,7,6,3
43316,bicycle_s_001569.png,8,18,10,7
43317,banded_gecko_s_000250.png,44,15,4,1
43318,ankylosaurus_s_000909.png,29,15,1,1
43319,bear_s_001402.png,3,8,5,4
43320,sunflower_s_000323.png,82,2,5,1
43321,bowl_s_000166.png,10,3,5,2
43322,nematode_s_000163.png,99,13,1,7
43323,table_s_000804.png,84,6,4,6
43324,bulldozer_s_000974.png,89,19,2,3
43325,orchid_s_000211.png,54,2,3,10
43326,sea_turtle_s_002125.png,93,15,3,4
43327,possum_s_001962.png,64,12,6,3
43328,mist_s_000024.png,23,10,4,3
43329,cows_s_000116.png,19,11,10,1
43330,squirrel_s_000947.png,80,16,7,7
43331,willow_tree_s_000126.png,96,17,5,7
43332,whiskey_bottle_s_000223.png,9,3,8,7
43333,access_road_s_000039.png,68,9,6,9
43334,mourning_cloak_s_000694.png,14,7,7,10
43335,cockroach_s_002009.png,24,7,1,2
43336,kangaroo_s_001832.png,38,11,8,4
43337,alp_s_003030.png,49,10,6,9
43338,motorcycle_s_001536.png,48,18,9,3
43339,bear_s_001358.png,3,8,5,2
43340,bowl_s_000041.png,10,3,1,9
43341,timber_wolf_s_000671.png,97,8,8,10
43342,camel_s_001002.png,15,11,1,6
43343,safety_bicycle_s_001659.png,8,18,9,7
43344,abel_s_000216.png,46,14,8,3
43345,iguana_s_000028.png,44,15,4,10
43346,clock_s_002128.png,22,5,3,4
43347,shortfin_mako_s_000186.png,73,1,6,10
43348,possum_s_001854.png,64,12,4,4
43349,tractor_s_000006.png,89,19,6,4
43350,shark_s_000995.png,73,1,10,4
43351,cloud_s_001670.png,23,10,2,8
43352,hognose_snake_s_000455.png,78,15,8,7
43353,cain_s_001415.png,46,14,6,8
43354,rose_s_000715.png,70,2,6,5
43355,honeybee_s_000038.png,6,7,10,10
43356,lapin_s_001447.png,65,16,8,3
43357,lutra_canadensis_s_000159.png,55,0,2,1
43358,helix_pomatia_s_000343.png,77,13,6,4
43359,tapeworm_s_001339.png,99,13,1,2
43360,plate_s_000708.png,61,3,1,4
43361,bell_pepper_s_000982.png,83,4,2,9
43362,mushroom_s_001197.png,51,4,9,5
43363,golden_delicious_s_001295.png,0,4,5,9
43364,bowhead_s_001378.png,95,0,2,10
43365,lapin_s_000911.png,65,16,4,5
43366,sea_turtle_s_001237.png,93,15,5,1
43367,bosc_s_000048.png,57,4,7,1
43368,horned_dinosaur_s_000063.png,29,15,1,4
43369,cichlid_s_001131.png,1,1,6,10
43370,marine_turtle_s_000098.png,93,15,4,8
43371,streetcar_s_000985.png,81,19,2,3
43372,stone_crab_s_000071.png,26,13,2,9
43373,tractor_s_001958.png,89,19,4,9
43374,palm_tree_s_000768.png,56,17,2,8
43375,baleen_whale_s_001731.png,95,0,6,5
43376,kangaroo_s_001623.png,38,11,2,8
43377,bowl_s_001556.png,10,3,5,8
43378,hamster_s_001971.png,36,16,8,6
43379,oxen_s_000405.png,19,11,7,1
43380,turtle_s_002434.png,93,15,7,10
43381,silver_maple_s_000770.png,47,17,6,6
43382,table_s_000848.png,84,6,1,3
43383,adriatic_s_002438.png,71,10,2,5
43384,indian_elephant_s_002023.png,31,11,8,5
43385,cup_s_000834.png,28,3,1,1
43386,fur_seal_s_000016.png,72,0,6,9
43387,sea_turtle_s_001477.png,93,15,5,2
43388,elephant_s_000268.png,31,11,1,5
43389,footbridge_s_000858.png,12,9,9,4
43390,bell_pepper_s_001460.png,83,4,1,3
43391,wardrobe_s_000403.png,94,6,7,7
43392,chimp_s_000028.png,21,11,8,4
43393,armchair_s_000059.png,20,6,5,7
43394,television_s_000452.png,87,5,10,6
43395,train_s_001125.png,90,18,7,3
43396,rabbit_s_001185.png,65,16,3,8
43397,lamp_s_002042.png,40,5,7,8
43398,tapeworm_s_001032.png,99,13,1,7
43399,black_woman_s_002264.png,98,14,2,4
43400,grey_wolf_s_001390.png,97,8,7,9
43401,tin_can_s_001348.png,16,3,2,2
43402,cockroach_s_000421.png,24,7,7,9
43403,television_s_002920.png,87,5,3,2
43404,oilcan_s_001207.png,16,3,5,8
43405,world_trade_center_s_000578.png,76,9,9,2
43406,spider_s_002832.png,79,13,9,5
43407,chimpanzee_s_000933.png,21,11,3,6
43408,wing_chair_s_000150.png,20,6,4,9
43409,cockroach_s_002149.png,24,7,9,4
43410,boardinghouse_s_000534.png,37,9,9,10
43411,tractor_s_000165.png,89,19,3,1
43412,ordinary_bicycle_s_000102.png,8,18,8,3
43413,porcupine_s_000113.png,63,12,1,10
43414,common_shrew_s_000045.png,74,16,9,8
43415,bulldozer_s_000597.png,89,19,10,4
43416,lutra_canadensis_s_000188.png,55,0,1,3
43417,causeway_s_000351.png,68,9,10,6
43418,poppy_s_001833.png,62,2,10,8
43419,flatfish_s_001339.png,32,1,3,8
43420,castor_canadensis_s_000301.png,4,0,7,9
43421,pickup_s_000411.png,58,18,8,8
43422,bike_s_002215.png,8,18,6,8
43423,orchid_s_000190.png,54,2,3,8
43424,footbridge_s_000662.png,12,9,8,9
43425,breakfast_table_s_000279.png,84,6,4,5
43426,electric_lamp_s_000648.png,40,5,4,9
43427,opossum_s_000036.png,64,12,2,2
43428,hognose_snake_s_001483.png,78,15,10,2
43429,sunflower_s_000114.png,82,2,7,8
43430,trout_s_000001.png,91,1,6,5
43431,spider_s_001947.png,79,13,9,9
43432,sea_trout_s_000407.png,91,1,1,10
43433,rose_s_002129.png,70,2,8,4
43434,bicycle_s_002410.png,8,18,2,10
43435,tv_s_002263.png,87,5,10,3
43436,hamster_s_000669.png,36,16,1,7
43437,elephant_s_000141.png,31,11,1,3
43438,adam_s_002776.png,46,14,1,9
43439,cockroach_s_002166.png,24,7,1,5
43440,elephant_s_001997.png,31,11,5,2
43441,house_s_000892.png,37,9,10,3
43442,sunflower_s_000751.png,82,2,6,1
43443,butterfly_orchid_s_001916.png,54,2,9,10
43444,crab_s_002248.png,26,13,8,2
43445,causeway_s_001451.png,68,9,2,8
43446,silver_maple_s_001099.png,47,17,10,6
43447,tram_s_000125.png,81,19,6,8
43448,goldfish_s_000220.png,1,1,8,5
43449,opossum_s_001339.png,64,12,7,10
43450,streetcar_s_000387.png,81,19,6,2
43451,sweater_girl_s_000524.png,35,14,9,9
43452,adam_s_000707.png,46,14,6,7
43453,sunflower_s_000906.png,82,2,8,5
43454,striped_skunk_s_001776.png,75,12,5,1
43455,bulldozer_s_000722.png,89,19,4,5
43456,buckingham_palace_s_000644.png,17,9,2,7
43457,lamp_s_002041.png,40,5,9,1
43458,cup_s_000827.png,28,3,5,3
43459,closet_s_002731.png,94,6,7,2
43460,rainbow_trout_s_001230.png,91,1,7,4
43461,research_rocket_s_000775.png,69,19,1,7
43462,kangaroo_s_000197.png,38,11,9,5
43463,pinyon_s_001555.png,59,17,4,1
43464,cycle_s_003147.png,8,18,3,2
43465,whale_s_002330.png,95,0,8,5
43466,footbridge_s_000978.png,12,9,1,2
43467,lift_bridge_s_000145.png,12,9,3,2
43468,bicycle_s_002759.png,8,18,4,5
43469,panthera_leo_s_001373.png,43,8,3,7
43470,rosebush_s_000785.png,70,2,9,9
43471,alarm_clock_s_001112.png,22,5,10,3
43472,mus_musculus_s_000963.png,50,16,2,10
43473,baby_s_000718.png,2,14,4,7
43474,boardinghouse_s_001394.png,37,9,4,1
43475,palace_s_000640.png,17,9,7,2
43476,army_tank_s_000497.png,85,19,7,4
43477,cichlid_s_000928.png,1,1,8,8
43478,cirrocumulus_s_000968.png,23,10,3,10
43479,flounder_s_002262.png,32,1,1,2
43480,surveillance_system_s_000745.png,87,5,8,7
43481,minibike_s_000335.png,48,18,4,4
43482,macropus_giganteus_s_000372.png,38,11,10,1
43483,leopard_s_000589.png,42,8,1,1
43484,adriatic_s_000231.png,71,10,2,1
43485,salix_purpurea_s_000171.png,96,17,8,8
43486,female_child_s_000743.png,35,14,3,5
43487,red_fox_s_000488.png,34,12,10,2
43488,rainbow_trout_s_001051.png,91,1,10,6
43489,maple_s_001772.png,47,17,2,9
43490,beaver_s_001000.png,4,0,9,2
43491,chimpanzee_s_001207.png,21,11,6,1
43492,bowl_s_002517.png,10,3,2,7
43493,whale_s_000026.png,95,0,1,2
43494,sea_turtle_s_001275.png,93,15,8,7
43495,dessert_plate_s_000423.png,61,3,2,4
43496,school_bus_s_000909.png,13,18,1,3
43497,television_system_s_001653.png,87,5,10,7
43498,cirrocumulus_s_000933.png,23,10,9,9
43499,bos_taurus_s_000353.png,19,11,10,5
43500,lobster_s_002185.png,45,13,3,8
43501,seal_s_000559.png,72,0,3,2
43502,salix_alba_s_000173.png,96,17,6,6
43503,sour_orange_s_000869.png,53,4,5,6
43504,tractor_s_000032.png,89,19,8,1
43505,baby_s_000609.png,2,14,3,2
43506,kangaroo_s_000430.png,38,11,3,7
43507,marine_turtle_s_000438.png,93,15,8,4
43508,bowhead_s_000008.png,95,0,6,7
43509,pickup_truck_s_000230.png,58,18,2,8
43510,brown_snail_s_000114.png,77,13,3,3
43511,pinon_pine_s_000086.png,59,17,10,1
43512,mount_s_002984.png,49,10,8,8
43513,streetcar_s_000475.png,81,19,8,7
43514,quercus_rubra_s_000049.png,52,17,8,1
43515,boy_s_001501.png,11,14,6,6
43516,castle_s_000577.png,17,9,8,2
43517,footbridge_s_000777.png,12,9,7,2
43518,common_dolphin_s_000027.png,30,0,2,5
43519,navel_orange_s_000008.png,53,4,6,6
43520,bus_s_000988.png,13,18,1,6
43521,pisanosaurus_s_000015.png,29,15,5,5
43522,goldfish_s_001204.png,1,1,2,2
43523,kangaroo_s_001853.png,38,11,9,4
43524,alp_s_001959.png,49,10,4,9
43525,camel_s_001848.png,15,11,7,8
43526,timber_wolf_s_001957.png,97,8,5,5
43527,world_trade_center_s_001216.png,76,9,5,3
43528,willow_tree_s_001022.png,96,17,6,10
43529,telephone_set_s_000051.png,86,5,2,1
43530,mcintosh_s_000045.png,0,4,9,10
43531,chimpanzee_s_000430.png,21,11,10,2
43532,tram_s_000400.png,81,19,9,6
43533,raccoon_s_000354.png,66,12,9,1
43534,pinon_pine_s_000976.png,59,17,7,8
43535,kangaroo_s_002539.png,38,11,4,4
43536,minibus_s_002199.png,13,18,3,7
43537,tram_s_000498.png,81,19,8,2
43538,cirrocumulus_s_001369.png,23,10,1,10
43539,rainbow_trout_s_000162.png,91,1,9,2
43540,tapeworm_s_001898.png,99,13,7,9
43541,forest_s_001808.png,33,10,10,5
43542,apis_mellifera_s_000232.png,6,7,7,2
43543,indian_elephant_s_000163.png,31,11,2,3
43544,sweet_pepper_s_001573.png,83,4,7,7
43545,minibus_s_000401.png,13,18,4,10
43546,orchid_s_001602.png,54,2,1,7
43547,sea_turtle_s_002476.png,93,15,1,3
43548,armoire_s_000061.png,94,6,6,5
43549,atlantic_bottlenose_dolphin_s_000246.png,30,0,9,4
43550,safety_bike_s_000848.png,8,18,10,6
43551,elephant_s_001218.png,31,11,1,1
43552,red_fox_s_000001.png,34,12,4,4
43553,mushroom_s_000793.png,51,4,3,6
43554,television_s_002011.png,87,5,8,9
43555,banded_gecko_s_000249.png,44,15,2,8
43556,black_woman_s_000289.png,98,14,4,8
43557,colubrid_s_000581.png,78,15,8,10
43558,fieldmouse_s_000168.png,50,16,1,6
43559,velocipede_s_000807.png,8,18,8,8
43560,mushroom_s_001839.png,51,4,6,8
43561,camelus_dromedarius_s_000470.png,15,11,10,10
43562,clock_s_002222.png,22,5,8,5
43563,couch_s_001204.png,25,6,1,8
43564,clock_s_000002.png,22,5,10,3
43565,armchair_s_000642.png,20,6,4,10
43566,alarm_clock_s_000589.png,22,5,7,8
43567,minibus_s_001927.png,13,18,1,7
43568,bee_s_000039.png,6,7,8,2
43569,eared_seal_s_000057.png,72,0,9,7
43570,maple_s_001418.png,47,17,2,8
43571,mus_musculus_s_000358.png,50,16,3,4
43572,young_lady_s_000974.png,35,14,6,9
43573,bike_s_000024.png,8,18,6,2
43574,rabbit_s_001973.png,65,16,6,9
43575,eating_apple_s_000717.png,0,4,9,4
43576,armoured_combat_vehicle_s_000267.png,85,19,4,7
43577,couch_s_002124.png,25,6,3,3
43578,rose_s_000763.png,70,2,5,5
43579,crocodylus_niloticus_s_000610.png,27,15,9,3
43580,mushroom_s_000562.png,51,4,3,8
43581,american_lobster_s_000097.png,45,13,8,9
43582,ketchup_bottle_s_000933.png,9,3,7,5
43583,chaetognath_s_000041.png,99,13,9,7
43584,golden_delicious_s_001414.png,0,4,4,5
43585,sofa_s_000058.png,25,6,10,4
43586,caterpillar_s_000454.png,18,7,4,9
43587,bear_s_000282.png,3,8,2,2
43588,skunk_s_002212.png,75,12,8,1
43589,fishbowl_s_001179.png,10,3,10,6
43590,black_woman_s_001743.png,98,14,7,8
43591,camel_s_001447.png,15,11,5,2
43592,railroad_train_s_000041.png,90,18,4,9
43593,minibike_s_000435.png,48,18,2,6
43594,minibike_s_001498.png,48,18,5,3
43595,bed_s_001967.png,5,6,8,4
43596,gray_wolf_s_001687.png,97,8,3,2
43597,tv_s_000666.png,87,5,1,9
43598,pickup_truck_s_000976.png,58,18,7,1
43599,fishbowl_s_000770.png,10,3,6,1
43600,snail_s_000951.png,77,13,2,4
43601,trout_s_002175.png,91,1,4,7
43602,armored_combat_vehicle_s_000036.png,85,19,1,9
43603,mus_musculus_s_000055.png,50,16,2,10
43604,panthera_leo_s_000920.png,43,8,2,10
43605,dolphin_s_000179.png,30,0,7,4
43606,sunflower_s_001110.png,82,2,7,10
43607,snail_s_002086.png,77,13,5,7
43608,camel_s_001163.png,15,11,10,1
43609,squirrel_s_001196.png,80,16,9,9
43610,lamp_s_001719.png,40,5,10,5
43611,tree_squirrel_s_001981.png,80,16,4,7
43612,wardrobe_s_002253.png,94,6,9,7
43613,halibut_s_000050.png,32,1,9,3
43614,lobster_s_000830.png,45,13,9,8
43615,sweet_pepper_s_001182.png,83,4,7,6
43616,bell_pepper_s_000852.png,83,4,4,1
43617,television_s_001478.png,87,5,6,1
43618,rabbit_ears_s_000434.png,65,16,4,7
43619,bed_s_000495.png,5,6,8,10
43620,argiope_aurantia_s_000572.png,79,13,10,6
43621,bos_taurus_s_000209.png,19,11,10,6
43622,pear_s_001028.png,57,4,1,6
43623,snail_s_000485.png,77,13,5,2
43624,discharge_lamp_s_000872.png,40,5,6,7
43625,mount_s_000501.png,49,10,5,2
43626,sofa_s_000744.png,25,6,6,5
43627,young_girl_s_000715.png,35,14,3,1
43628,built_in_bed_s_000056.png,5,6,10,6
43629,elephant_s_002794.png,31,11,7,10
43630,puff_adder_s_000190.png,78,15,7,6
43631,army_tank_s_000818.png,85,19,8,4
43632,armoured_combat_vehicle_s_000480.png,85,19,3,1
43633,oil_palm_s_000554.png,56,17,9,1
43634,female_child_s_001236.png,35,14,4,10
43635,stingray_s_000053.png,67,1,6,6
43636,panthera_tigris_s_000689.png,88,8,6,6
43637,boy_s_001525.png,11,14,6,3
43638,banded_gecko_s_000638.png,44,15,6,4
43639,goblet_s_000699.png,28,3,6,1
43640,raccoon_s_000119.png,66,12,5,7
43641,car_train_s_001772.png,90,18,10,10
43642,electric_lamp_s_000590.png,40,5,4,4
43643,beetle_s_000751.png,7,7,5,3
43644,baby_s_002134.png,2,14,10,8
43645,river_otter_s_000874.png,55,0,10,7
43646,helminth_s_000256.png,99,13,10,9
43647,bell_pepper_s_000745.png,83,4,6,4
43648,salix_alba_s_000139.png,96,17,10,5
43649,cankerworm_s_000562.png,18,7,4,9
43650,date_palm_s_000197.png,56,17,5,8
43651,plain_s_000347.png,60,10,3,6
43652,tv_s_000861.png,87,5,10,8
43653,gray_wolf_s_000086.png,97,8,2,5
43654,raccoon_s_001804.png,66,12,5,9
43655,streetcar_s_001680.png,81,19,5,7
43656,kangaroo_s_002525.png,38,11,6,8
