,image_name,fine_target,coarse_target
41026,beer_bottle_s_001882.png,9,3
41027,yellow_woman_s_000157.png,98,14
41028,lobster_s_001895.png,45,13
41029,syrian_hamster_s_000692.png,36,16
41030,baby_s_002408.png,2,14
41031,poppy_s_000437.png,62,2
41032,carassius_auratus_s_000045.png,1,1
41033,shark_s_001348.png,73,1
41034,dozer_s_001067.png,89,19
41035,quercus_rubra_s_000777.png,52,17
41036,leopard_s_000954.png,42,8
41037,mount_s_001358.png,49,10
41038,nematode_s_001727.png,99,13
41039,halibut_s_000604.png,32,1
41040,porcupine_s_001048.png,63,12
41041,bowl_s_001202.png,10,3
41042,bulldozer_s_001929.png,89,19
41043,minibike_s_001270.png,48,18
41044,minibike_s_000914.png,48,18
41045,television_system_s_001190.png,87,5
41046,adriatic_sea_s_001653.png,71,10
41047,camel_s_001237.png,15,11
41048,pickup_truck_s_000758.png,58,18
41049,bear_cub_s_000344.png,3,8
41050,oriental_cockroach_s_000464.png,24,7
41051,wtc_s_001632.png,76,9
41052,tulip_s_001120.png,92,2
41053,black_woman_s_001126.png,98,14
41054,chimp_s_000382.png,21,11
41055,acer_saccharum_s_001596.png,47,17
41056,tulipa_clusiana_s_000045.png,92,2
41057,cup_s_000445.png,28,3
41058,streetcar_s_001006.png,81,19
41059,bottle_s_002063.png,9,3
41060,wardrobe_s_000708.png,94,6
41061,butterfly_orchid_s_000551.png,54,2
41062,trolleybus_s_000108.png,13,18
41063,salix_alba_s_000171.png,96,17
41064,wtc_s_001124.png,76,9
41065,goblet_s_000081.png,28,3
41066,common_oak_s_000696.png,52,17
41067,bowl_s_002271.png,10,3
41068,orchid_s_000017.png,54,2
41069,tulip_s_000764.png,92,2
41070,gray_sole_s_000065.png,32,1
41071,beetle_s_000873.png,7,7
41072,camel_s_001079.png,15,11
41073,sugar_maple_s_001388.png,47,17
41074,lamp_s_002158.png,40,5
41075,cattle_s_001521.png,19,11
41076,butterfly_s_003188.png,14,7
41077,bed_s_001017.png,5,6
41078,argiope_aurantia_s_000955.png,79,13
41079,table_s_000180.png,84,6
41080,butterfly_s_002893.png,14,7
41081,oriental_cockroach_s_000390.png,24,7
41082,female_child_s_000282.png,35,14
41083,bear_s_001779.png,3,8
41084,icbm_s_001246.png,69,19
41085,beer_can_s_001634.png,16,3
41086,moped_s_000021.png,48,18
41087,couch_s_001249.png,25,6
41088,crocodylus_niloticus_s_000002.png,27,15
41089,oak_tree_s_001250.png,52,17
41090,castle_s_001950.png,17,9
41091,helix_pomatia_s_000832.png,77,13
41092,chimp_s_002245.png,21,11
41093,red_fox_s_000249.png,34,12
41094,tussock_caterpillar_s_000373.png,18,7
41095,infant_s_000944.png,2,14
41096,mower_s_001889.png,41,19
41097,wolf_s_001257.png,97,8
41098,squirrel_s_001641.png,80,16
41099,shrew_s_002064.png,74,16
41100,tiger_beetle_s_000518.png,7,7
41101,dolphin_s_002234.png,30,0
41102,sugar_maple_s_000533.png,47,17
41103,sea_turtle_s_001516.png,93,15
41104,poppy_s_000375.png,62,2
41105,car_train_s_001292.png,90,18
41106,bachelor_girl_s_000213.png,98,14
41107,butterfly_orchid_s_001364.png,54,2
41108,tiger_s_000025.png,88,8
41109,pine_s_000816.png,59,17
41110,skyscraper_s_000309.png,76,9
41111,serengeti_s_002412.png,60,10
41112,tram_s_000362.png,81,19
41113,boy_s_002063.png,11,14
41114,cichlid_s_001688.png,1,1
41115,navel_orange_s_000033.png,53,4
41116,raccoon_s_001817.png,66,12
41117,silver_maple_s_001215.png,47,17
41118,spider_s_001698.png,79,13
41119,infant_s_001491.png,2,14
41120,fieldmouse_s_000137.png,50,16
41121,mako_s_001743.png,73,1
41122,dessert_plate_s_000134.png,61,3
41123,mako_shark_s_000353.png,73,1
41124,sweet_pepper_s_000945.png,83,4
41125,drawbridge_s_001633.png,12,9
41126,bear_s_001964.png,3,8
41127,exocet_s_000922.png,69,19
41128,bear_cub_s_000476.png,3,8
41129,phone_s_000043.png,86,5
41130,sea_turtle_s_000499.png,93,15
41131,mushroom_s_002492.png,51,4
41132,army_tank_s_000432.png,85,19
41133,wardrobe_s_001849.png,94,6
41134,boat_train_s_001010.png,90,18
41135,armoured_combat_vehicle_s_000446.png,85,19
41136,honeybee_s_000756.png,6,7
41137,boy_s_001600.png,11,14
41138,drawbridge_s_002602.png,12,9
41139,bear_s_002320.png,3,8
41140,bulldozer_s_000162.png,89,19
41141,cichlid_fish_s_001090.png,1,1
41142,tractor_s_001403.png,89,19
41143,exocet_s_000039.png,69,19
41144,motorcycle_s_000242.png,48,18
41145,elephant_s_001953.png,31,11
41146,sea_turtle_s_002256.png,93,15
41147,cain_s_000172.png,46,14
41148,lift_bridge_s_000239.png,12,9
41149,house_mouse_s_000973.png,50,16
41150,striped_skunk_s_000448.png,75,12
41151,goblet_s_001076.png,28,3
41152,rosebush_s_000186.png,70,2
41153,leopard_s_002251.png,42,8
41154,opossum_s_000093.png,64,12
41155,car_train_s_000560.png,90,18
41156,altar_boy_s_000491.png,11,14
41157,kangaroo_s_000589.png,38,11
41158,great_grey_kangaroo_s_000009.png,38,11
41159,common_oak_s_000360.png,52,17
41160,butterfly_s_001694.png,14,7
41161,clock_s_000349.png,22,5
41162,nematode_s_001113.png,99,13
41163,quercus_alba_s_000009.png,52,17
41164,hognose_snake_s_000548.png,78,15
41165,caterpillar_s_000090.png,18,7
41166,ballistic_missile_s_000864.png,69,19
41167,rose_s_000433.png,70,2
41168,wine_bottle_s_000004.png,9,3
41169,syrian_hamster_s_000541.png,36,16
41170,red_fox_s_001174.png,34,12
41171,red_maple_s_000571.png,47,17
41172,northern_spy_s_000195.png,0,4
41173,ankylosaurus_s_000063.png,29,15
41174,tractor_s_000241.png,89,19
41175,shark_s_000579.png,73,1
41176,minke_whale_s_000233.png,95,0
41177,oriental_cockroach_s_001480.png,24,7
41178,rush_candle_s_000230.png,40,5
41179,butterfly_s_000357.png,14,7
41180,minibike_s_000314.png,48,18
41181,sunflower_s_000011.png,82,2
41182,orchid_s_000324.png,54,2
41183,dessert_plate_s_000057.png,61,3
41184,forest_s_000351.png,33,10
41185,alarm_clock_s_000780.png,22,5
41186,woods_s_000307.png,33,10
41187,telephone_s_000928.png,86,5
41188,eared_seal_s_000119.png,72,0
41189,adam_s_001554.png,46,14
41190,worm_snake_s_000550.png,78,15
41191,golden_willow_s_001163.png,96,17
41192,streetcar_s_001886.png,81,19
41193,elephant_s_002383.png,31,11
41194,male_child_s_001114.png,11,14
41195,crab_s_002029.png,26,13
41196,computer_keyboard_s_001734.png,39,5
41197,skyscraper_s_000134.png,76,9
41198,striped_skunk_s_001702.png,75,12
41199,bungalow_s_000344.png,37,9
41200,shark_s_001907.png,73,1
41201,whiskey_bottle_s_000804.png,9,3
41202,lobster_s_001647.png,45,13
41203,arabian_camel_s_000712.png,15,11
41204,red_maple_s_000800.png,47,17
41205,great_seal_s_000291.png,72,0
41206,bell_pepper_s_000147.png,83,4
41207,fur_seal_s_000228.png,72,0
41208,seal_s_000911.png,72,0
41209,armchair_s_002314.png,20,6
41210,electric_lamp_s_000437.png,40,5
41211,cirrostratus_s_000808.png,23,10
41212,rabbit_s_000021.png,65,16
41213,tiger_beetle_s_000375.png,7,7
41214,salix_alba_s_000039.png,96,17
41215,pickup_s_001566.png,58,18
41216,seal_s_000753.png,72,0
41217,harvest_mouse_s_000457.png,50,16
41218,quercus_virginiana_s_000832.png,52,17
41219,caterpillar_s_000979.png,18,7
41220,neomys_anomalus_s_000011.png,74,16
41221,sunflower_s_000871.png,82,2
41222,mower_s_000705.png,41,19
41223,syrian_hamster_s_000691.png,36,16
41224,mephitis_mephitis_s_000322.png,75,12
41225,poppy_s_000470.png,62,2
41226,trout_s_000010.png,91,1
41227,gray_wolf_s_002253.png,97,8
41228,mount_s_002029.png,49,10
41229,mus_musculus_s_001223.png,50,16
41230,bosc_s_001795.png,57,4
41231,bell_pepper_s_001223.png,83,4
41232,beer_bottle_s_001162.png,9,3
41233,raccoon_s_001782.png,66,12
41234,wardrobe_s_001736.png,94,6
41235,easy_chair_s_000041.png,20,6
41236,lapin_s_002764.png,65,16
41237,dolphin_s_001856.png,30,0
41238,eared_seal_s_000203.png,72,0
41239,rose_s_000277.png,70,2
41240,ribbon_worm_s_000015.png,99,13
41241,cirrostratus_s_000027.png,23,10
41242,mcintosh_s_000793.png,0,4
41243,bos_taurus_s_000578.png,19,11
41244,poppy_s_002708.png,62,2
41245,bee_s_001598.png,6,7
41246,adriatic_s_000236.png,71,10
41247,common_dolphin_s_001117.png,30,0
41248,red_delicious_s_000913.png,0,4
41249,couch_s_001931.png,25,6
41250,poppy_s_002197.png,62,2
41251,adriatic_s_000003.png,71,10
41252,mus_musculus_s_000022.png,50,16
41253,serengeti_s_000907.png,60,10
41254,sweet_orange_s_000009.png,53,4
41255,stegosaurus_s_000238.png,29,15
41256,chimpanzee_s_000005.png,21,11
41257,baleen_whale_s_001506.png,95,0
41258,beer_bottle_s_001569.png,9,3
41259,golden_delicious_s_001633.png,0,4
41260,lift_bridge_s_000193.png,12,9
41261,test_rocket_s_000220.png,69,19
41262,crocodylus_porosus_s_000240.png,27,15
41263,bulldozer_s_000157.png,89,19
41264,feather_palm_s_000423.png,56,17
41265,poppy_s_002520.png,62,2
41266,infant_s_001115.png,2,14
41267,lizard_s_001519.png,44,15
41268,palm_tree_s_002243.png,56,17
41269,hedgehog_s_000380.png,63,12
41270,bed_s_000702.png,5,6
41271,soda_bottle_s_000014.png,9,3
41272,wing_chair_s_000221.png,20,6
41273,oriental_cockroach_s_000634.png,24,7
41274,right_whale_s_001153.png,95,0
41275,dolphin_s_002295.png,30,0
41276,poppy_s_000878.png,62,2
41277,streetcar_s_000398.png,81,19
41278,taenia_s_000135.png,99,13
41279,stingray_s_000792.png,67,1
41280,panthera_tigris_s_000575.png,88,8
41281,soda_can_s_000472.png,16,3
41282,garden_snail_s_001646.png,77,13
41283,adam_s_002345.png,46,14
41284,mushroom_s_001578.png,51,4
41285,tiger_beetle_s_000807.png,7,7
41286,valencia_orange_s_000893.png,53,4
41287,edmontonia_s_000539.png,29,15
41288,poppy_s_000444.png,62,2
41289,fur_seal_s_000296.png,72,0
41290,red_fox_s_000733.png,34,12
41291,indian_elephant_s_000858.png,31,11
41292,opossum_s_000752.png,64,12
41293,willow_tree_s_000905.png,96,17
41294,motorcycle_s_000698.png,48,18
41295,couch_s_000425.png,25,6
41296,bowl_s_001738.png,10,3
41297,dolphin_s_002101.png,30,0
41298,rainbow_trout_s_001020.png,91,1
41299,king_of_beasts_s_001607.png,43,8
41300,acer_saccharinum_s_000295.png,47,17
41301,electric_lamp_s_000337.png,40,5
41302,cankerworm_s_000525.png,18,7
41303,bell_pepper_s_000153.png,83,4
41304,beaver_s_001740.png,4,0
41305,rushlight_s_000068.png,40,5
41306,motorcycle_s_001360.png,48,18
41307,pine_tree_s_000305.png,59,17
41308,cichlid_s_001326.png,1,1
41309,baby_s_002771.png,2,14
41310,rose_s_000376.png,70,2
41311,abel_s_000855.png,46,14
41312,buckingham_palace_s_001727.png,17,9
41313,bosc_s_000012.png,57,4
41314,rainbow_trout_s_001800.png,91,1
41315,skyscraper_s_001751.png,76,9
41316,pinus_cembroides_s_000160.png,59,17
41317,mako_s_002267.png,73,1
41318,bowl_s_002558.png,10,3
41319,house_s_001001.png,37,9
41320,mountain_s_000217.png,49,10
41321,lapin_s_000918.png,65,16
41322,hamster_s_000279.png,36,16
41323,white_willow_s_001755.png,96,17
41324,bed_s_002447.png,5,6
41325,bowl_s_000882.png,10,3
41326,squirrel_s_001038.png,80,16
41327,ornithischian_s_000081.png,29,15
41328,adriatic_s_002424.png,71,10
41329,tulip_s_001430.png,92,2
41330,car_train_s_000010.png,90,18
41331,striped_skunk_s_000005.png,75,12
41332,skunk_s_001179.png,75,12
41333,tram_s_000681.png,81,19
41334,porcupine_s_000046.png,63,12
41335,baby_s_001828.png,2,14
41336,train_s_000704.png,90,18
41337,coluber_hippocrepis_s_000085.png,78,15
41338,planarian_s_001003.png,99,13
41339,kangaroo_s_002891.png,38,11
41340,ankylosaurus_s_001152.png,29,15
41341,clavier_s_000534.png,39,5
41342,twin_towers_s_000284.png,76,9
41343,ordinary_bicycle_s_000157.png,8,18
41344,caterpillar_s_001962.png,18,7
41345,quercus_rubra_s_001187.png,52,17
41346,sugar_maple_s_002069.png,47,17
41347,mower_s_001410.png,41,19
41348,panthera_tigris_s_000449.png,88,8
41349,crab_s_001971.png,26,13
41350,helix_pomatia_s_000406.png,77,13
41351,oriental_cockroach_s_001398.png,24,7
41352,carassius_auratus_s_000231.png,1,1
41353,plaice_s_000512.png,32,1
41354,squirrel_s_001174.png,80,16
41355,tomboy_s_000273.png,35,14
41356,goldfish_s_002498.png,1,1
41357,leopard_s_002159.png,42,8
41358,minibus_s_001667.png,13,18
41359,mower_s_000874.png,41,19
41360,desk_phone_s_000707.png,86,5
41361,lift_bridge_s_001260.png,12,9
41362,flounder_s_001907.png,32,1
41363,sour_orange_s_001197.png,53,4
41364,dessert_plate_s_000070.png,61,3
41365,tangerine_s_000228.png,53,4
41366,butterfly_s_000918.png,14,7
41367,bos_taurus_s_000129.png,19,11
41368,canis_lupus_s_000002.png,97,8
41369,snail_s_001794.png,77,13
41370,beetle_s_001534.png,7,7
41371,bungalow_s_000266.png,37,9
41372,poppy_s_001036.png,62,2
41373,snail_s_001765.png,77,13
41374,chimpanzee_s_001066.png,21,11
41375,hedgehog_s_001399.png,63,12
41376,beer_bottle_s_000865.png,9,3
41377,lamp_s_001462.png,40,5
41378,mushroom_s_001378.png,51,4
41379,table_s_002875.png,84,6
41380,lobster_s_001690.png,45,13
41381,dolphin_s_002729.png,30,0
41382,coffee_can_s_000341.png,16,3
41383,keyboard_s_000389.png,39,5
41384,american_lobster_s_000240.png,45,13
41385,infant_s_000055.png,2,14
41386,female_child_s_001029.png,35,14
41387,railroad_train_s_000002.png,90,18
41388,divided_highway_s_001089.png,68,9
41389,bowl_s_001923.png,10,3
41390,power_mower_s_000754.png,41,19
41391,baby_s_001793.png,2,14
41392,butterfly_ray_s_000225.png,67,1
41393,little_girl_s_001432.png,35,14
41394,stone_crab_s_000056.png,26,13
41395,wallaby_s_000256.png,38,11
41396,bartlett_pear_s_000539.png,57,4
41397,railroad_train_s_001281.png,90,18
41398,tulip_s_002307.png,92,2
41399,sofa_s_000839.png,25,6
41400,ballistic_missile_s_000113.png,69,19
41401,pickup_s_002149.png,58,18
41402,bachelor_girl_s_000513.png,98,14
41403,castor_canadensis_s_000098.png,4,0
41404,breakfast_table_s_001584.png,84,6
41405,caterpillar_s_000427.png,18,7
41406,hognose_snake_s_000669.png,78,15
41407,black_woman_s_000506.png,98,14
41408,balaena_mysticetus_s_000022.png,95,0
41409,tiger_beetle_s_000912.png,7,7
41410,orchid_s_000029.png,54,2
41411,maine_lobster_s_000960.png,45,13
41412,bosc_s_001796.png,57,4
41413,clock_s_002285.png,22,5
41414,porcupine_s_000120.png,63,12
41415,spider_s_002624.png,79,13
41416,panthera_tigris_s_000283.png,88,8
41417,rabbit_s_000338.png,65,16
41418,hedgehog_s_001136.png,63,12
41419,stegosaurus_s_001126.png,29,15
41420,butterfly_s_000159.png,14,7
41421,poppy_s_000980.png,62,2
41422,dessert_plate_s_000401.png,61,3
41423,bell_pepper_s_001475.png,83,4
41424,butterfly_orchid_s_000004.png,54,2
41425,pinon_s_000186.png,59,17
41426,indian_elephant_s_000301.png,31,11
41427,bed_s_000726.png,5,6
41428,chimpanzee_s_000130.png,21,11
41429,lobster_s_001915.png,45,13
41430,bowl_s_002628.png,10,3
41431,chimp_s_000556.png,21,11
41432,lift_bridge_s_000994.png,12,9
41433,poppy_s_001618.png,62,2
41434,pine_s_001091.png,59,17
41435,white_woman_s_000032.png,98,14
41436,pine_tree_s_000092.png,59,17
41437,snake_s_001230.png,78,15
41438,lobster_s_000740.png,45,13
41439,minibike_s_001838.png,48,18
41440,trout_s_000844.png,91,1
41441,causeway_s_001012.png,68,9
41442,skyscraper_s_002095.png,76,9
41443,breakfast_table_s_000016.png,84,6
41444,streetcar_s_000653.png,81,19
41445,water_shrew_s_000477.png,74,16
41446,bear_s_001519.png,3,8
41447,closet_s_002690.png,94,6
41448,tree_squirrel_s_000625.png,80,16
41449,wing_chair_s_000515.png,20,6
41450,cattle_s_001046.png,19,11
41451,bowl_s_000523.png,10,3
41452,rose_s_001894.png,70,2
41453,cancer_magister_s_000127.png,26,13
41454,cirrocumulus_s_000121.png,23,10
41455,computer_keyboard_s_001999.png,39,5
41456,acer_saccharinum_s_000340.png,47,17
41457,pickup_truck_s_001391.png,58,18
41458,elephant_s_002247.png,31,11
41459,bowl_s_001339.png,10,3
41460,american_lobster_s_000137.png,45,13
41461,bowl_s_001327.png,10,3
41462,morel_s_000656.png,51,4
41463,cockroach_s_000395.png,24,7
41464,boardinghouse_s_000909.png,37,9
41465,hamster_s_000594.png,36,16
41466,lounge_chair_s_000915.png,20,6
41467,railroad_train_s_000739.png,90,18
41468,castle_s_000100.png,17,9
41469,squirrel_s_000683.png,80,16
41470,bear_s_001892.png,3,8
41471,tiger_s_000141.png,88,8
41472,atlantic_bottlenose_dolphin_s_000071.png,30,0
41473,baby_s_000024.png,2,14
41474,motor_mower_s_000483.png,41,19
41475,mephitis_mephitis_s_000418.png,75,12
41476,butterfly_s_000107.png,14,7
41477,oilcan_s_000784.png,16,3
41478,beer_bottle_s_000028.png,9,3
41479,raccoon_s_001344.png,66,12
41480,possum_s_001895.png,64,12
41481,castor_fiber_s_000018.png,4,0
41482,hedgehog_s_001902.png,63,12
41483,rose_s_000327.png,70,2
41484,beer_can_s_001330.png,16,3
41485,wardrobe_s_000492.png,94,6
41486,spider_s_002925.png,79,13
41487,leopard_s_001047.png,42,8
41488,rose_s_000905.png,70,2
41489,striped_skunk_s_001032.png,75,12
41490,bed_s_002534.png,5,6
41491,colubrid_s_000291.png,78,15
41492,gecko_s_001399.png,44,15
41493,private_road_s_000606.png,68,9
41494,nematode_s_000043.png,99,13
41495,elephas_maximus_s_000128.png,31,11
41496,edmontonia_s_000148.png,29,15
41497,spider_s_001976.png,79,13
41498,bear_cub_s_001387.png,3,8
41499,chaise_s_001863.png,20,6
41500,bachelor_girl_s_000757.png,98,14
41501,tiger_s_001270.png,88,8
41502,elephant_s_002207.png,31,11
41503,sweet_pepper_s_001330.png,83,4
41504,squirrel_s_002004.png,80,16
41505,crocodylus_porosus_s_000477.png,27,15
41506,hamster_s_000389.png,36,16
41507,telephone_set_s_001480.png,86,5
41508,television_s_002136.png,87,5
41509,whiskey_bottle_s_000139.png,9,3
41510,rainbow_trout_s_001322.png,91,1
41511,racoon_s_000102.png,66,12
41512,dolphin_s_000069.png,30,0
41513,oak_tree_s_000637.png,52,17
41514,disciotis_venosa_s_000182.png,51,4
41515,school_bus_s_001881.png,13,18
41516,rainbow_trout_s_001700.png,91,1
41517,gray_wolf_s_001698.png,97,8
41518,lion_s_000002.png,43,8
41519,poppy_s_000849.png,62,2
41520,chaise_s_000144.png,20,6
41521,acer_saccharum_s_001349.png,47,17
41522,common_dolphin_s_000722.png,30,0
41523,elephant_s_002655.png,31,11
41524,otter_s_000650.png,55,0
41525,bungalow_s_000332.png,37,9
41526,armored_dinosaur_s_000039.png,29,15
41527,hedgehog_s_000021.png,63,12
41528,fox_s_000752.png,34,12
41529,killer_bee_s_000112.png,6,7
41530,research_rocket_s_001295.png,69,19
41531,sweet_pepper_s_001297.png,83,4
41532,caterpillar_s_000884.png,18,7
41533,boarding_house_s_001212.png,37,9
41534,woman_s_000031.png,98,14
41535,coffee_can_s_000042.png,16,3
41536,female_child_s_001058.png,35,14
41537,bachelor_girl_s_000075.png,98,14
41538,rosebush_s_001993.png,70,2
41539,beer_bottle_s_001725.png,9,3
41540,butterfly_s_003162.png,14,7
41541,feather_palm_s_000764.png,56,17
41542,castor_canadensis_s_000435.png,4,0
41543,bowl_s_002468.png,10,3
41544,morchella_esculenta_s_000516.png,51,4
41545,gray_wolf_s_000491.png,97,8
41546,breakfast_table_s_001202.png,84,6
41547,sunflower_s_000253.png,82,2
41548,bicycle_s_002247.png,8,18
41549,streetcar_s_000471.png,81,19
41550,infant_s_000847.png,2,14
41551,goblet_s_001600.png,28,3
41552,turtle_s_001470.png,93,15
41553,palm_tree_s_001707.png,56,17
41554,dolphin_s_002733.png,30,0
41555,poppy_s_002170.png,62,2
41556,panthera_leo_s_001030.png,43,8
41557,beaver_s_000147.png,4,0
41558,dessert_apple_s_000234.png,0,4
41559,king_of_beasts_s_000393.png,43,8
41560,planarian_s_000556.png,99,13
41561,drawbridge_s_000901.png,12,9
41562,bed_s_000492.png,5,6
41563,breakfast_table_s_001418.png,84,6
41564,spider_s_000509.png,79,13
41565,computer_keyboard_s_000601.png,39,5
41566,rose_s_000991.png,70,2
41567,breakfast_table_s_001491.png,84,6
41568,dungeness_crab_s_001828.png,26,13
41569,bee_s_000477.png,6,7
41570,alarm_clock_s_000899.png,22,5
41571,beaker_s_001688.png,28,3
41572,helix_pomatia_s_000307.png,77,13
41573,pear_s_001460.png,57,4
41574,pickup_truck_s_000501.png,58,18
41575,eared_seal_s_000179.png,72,0
41576,tussock_caterpillar_s_000242.png,18,7
41577,cichlid_fish_s_000694.png,1,1
41578,skunk_s_002592.png,75,12
41579,snail_s_000355.png,77,13
41580,striped_skunk_s_000818.png,75,12
41581,lobster_s_001780.png,45,13
41582,yellow_delicious_s_000007.png,0,4
41583,electric_ray_s_000673.png,67,1
41584,research_rocket_s_001010.png,69,19
41585,ankylosaurus_s_000678.png,29,15
41586,train_s_000020.png,90,18
41587,breakfast_table_s_000189.png,84,6
41588,tiger_beetle_s_000714.png,7,7
41589,chimpanzee_s_000523.png,21,11
41590,barn_spider_s_000014.png,79,13
41591,river_otter_s_000464.png,55,0
41592,breakfast_table_s_000668.png,84,6
41593,squirrel_s_000412.png,80,16
41594,plaice_s_000455.png,32,1
41595,turtle_s_001349.png,93,15
41596,bowl_s_000928.png,10,3
41597,otter_s_001007.png,55,0
41598,lizard_s_001957.png,44,15
41599,poppy_s_000967.png,62,2
41600,bowl_s_000857.png,10,3
41601,railroad_train_s_000400.png,90,18
41602,common_osier_s_000058.png,96,17
41603,poppy_s_000231.png,62,2
41604,trout_s_001840.png,91,1
41605,beetle_s_001316.png,7,7
41606,research_rocket_s_001044.png,69,19
41607,raccoon_s_002006.png,66,12
41608,bartlett_s_001062.png,57,4
41609,stingray_s_001817.png,67,1
41610,whiskey_bottle_s_000550.png,9,3
41611,beaker_s_000351.png,28,3
41612,motorcycle_s_000027.png,48,18
41613,castle_s_001419.png,17,9
41614,mephitis_mephitis_s_000536.png,75,12
41615,bed_s_000071.png,5,6
41616,tiger_beetle_s_000742.png,7,7
41617,black_woman_s_000003.png,98,14
41618,bungalow_s_000082.png,37,9
41619,tangerine_s_000004.png,53,4
41620,tree_squirrel_s_000803.png,80,16
41621,possum_s_000267.png,64,12
41622,common_dolphin_s_000899.png,30,0
41623,sofa_s_000463.png,25,6
41624,electric_lamp_s_000245.png,40,5
41625,boy_s_000701.png,11,14
41626,castor_fiber_s_000420.png,4,0
41627,sunflower_s_001845.png,82,2
41628,boardinghouse_s_001044.png,37,9
41629,sea_trout_s_000404.png,91,1
41630,train_s_000318.png,90,18
41631,girl_s_001605.png,35,14
41632,infant_s_000253.png,2,14
41633,streetcar_s_001565.png,81,19
41634,goblet_s_001617.png,28,3
41635,dolphin_s_002255.png,30,0
41636,lion_s_000335.png,43,8
41637,skyscraper_s_000758.png,76,9
41638,timber_wolf_s_000017.png,97,8
41639,shrew_s_001663.png,74,16
41640,slip_road_s_000488.png,68,9
41641,power_mower_s_000212.png,41,19
41642,northern_red_oak_s_000877.png,52,17
41643,butterfly_ray_s_000716.png,67,1
41644,planarian_s_000355.png,99,13
41645,forest_s_000078.png,33,10
41646,breakfast_table_s_000578.png,84,6
41647,honeybee_s_001903.png,6,7
41648,butterfly_ray_s_000139.png,67,1
41649,lizard_s_000021.png,44,15
41650,beetle_s_000380.png,7,7
41651,rose_s_001096.png,70,2
41652,raccoon_s_001591.png,66,12
41653,altar_boy_s_001015.png,11,14
41654,balmoral_castle_s_001146.png,17,9
41655,trout_s_001071.png,91,1
41656,leopard_s_000475.png,42,8
41657,date_palm_s_000193.png,56,17
41658,sofa_s_000416.png,25,6
41659,sofa_s_000565.png,25,6
41660,young_girl_s_002086.png,35,14
41661,rorqual_s_000619.png,95,0
41662,quercus_lobata_s_000116.png,52,17
41663,palm_tree_s_001824.png,56,17
41664,macoun_s_000138.png,0,4
41665,castor_fiber_s_000446.png,4,0
41666,male_child_s_001202.png,11,14
41667,lion_s_001389.png,43,8
41668,lamp_s_000172.png,40,5
41669,baby_s_000162.png,2,14
41670,sea_s_000697.png,71,10
41671,tangerine_s_000296.png,53,4
41672,sunflower_s_000649.png,82,2
41673,hedgehog_s_001056.png,63,12
41674,lutra_canadensis_s_000030.png,55,0
41675,dolphin_s_000780.png,30,0
41676,alp_s_003085.png,49,10
41677,delphinus_delphis_s_000148.png,30,0
41678,pine_tree_s_001568.png,59,17
41679,helix_pomatia_s_000301.png,77,13
41680,boardinghouse_s_001328.png,37,9
41681,leopard_s_001048.png,42,8
41682,rainbow_trout_s_001221.png,91,1
41683,closet_s_000732.png,94,6
41684,red_fox_s_001569.png,34,12
41685,common_dolphin_s_000572.png,30,0
41686,cockroach_s_001564.png,24,7
41687,mus_musculus_s_000206.png,50,16
41688,computer_keyboard_s_000710.png,39,5
41689,adam_s_000418.png,46,14
41690,chimpanzee_s_000503.png,21,11
41691,bosc_s_001183.png,57,4
41692,raccoon_s_000596.png,66,12
41693,tulip_s_002208.png,92,2
41694,minibike_s_000906.png,48,18
41695,rabbit_s_002251.png,65,16
41696,lobster_s_000302.png,45,13
41697,temple_orange_s_000045.png,53,4
41698,alp_s_000135.png,49,10
41699,cattle_s_000526.png,19,11
41700,lobster_s_001131.png,45,13
41701,tv_s_000946.png,87,5
41702,electric_ray_s_000364.png,67,1
41703,serengeti_s_002619.png,60,10
41704,giant_kangaroo_s_000657.png,38,11
41705,castor_canadensis_s_001070.png,4,0
41706,stingray_s_000824.png,67,1
41707,streetcar_s_000965.png,81,19
41708,morel_s_000341.png,51,4
41709,route_s_002092.png,68,9
41710,television_s_000214.png,87,5
41711,crocodile_s_002598.png,27,15
41712,river_otter_s_001962.png,55,0
41713,sweet_pepper_s_002288.png,83,4
41714,bear_s_001388.png,3,8
41715,forest_s_000340.png,33,10
41716,lift_bridge_s_000235.png,12,9
41717,cockroach_s_000288.png,24,7
41718,sea_trout_s_000313.png,91,1
41719,sunflower_s_000035.png,82,2
41720,forest_s_000209.png,33,10
41721,stingray_s_000088.png,67,1
41722,hand_mower_s_000096.png,41,19
41723,nile_crocodile_s_000456.png,27,15
41724,beer_bottle_s_000740.png,9,3
41725,infant_s_001522.png,2,14
41726,buckingham_palace_s_000405.png,17,9
41727,rabbit_s_000145.png,65,16
41728,exocet_s_000725.png,69,19
41729,rainbow_trout_s_001811.png,91,1
41730,boarding_house_s_002007.png,37,9
41731,fin_whale_s_000037.png,95,0
41732,armchair_s_001959.png,20,6
41733,young_girl_s_000028.png,35,14
41734,computer_keyboard_s_000132.png,39,5
41735,safety_bicycle_s_000500.png,8,18
41736,computer_keyboard_s_001235.png,39,5
41737,squirrel_s_002489.png,80,16
41738,crocodile_s_000016.png,27,15
41739,poppy_s_001165.png,62,2
41740,brown_snail_s_000369.png,77,13
41741,elephant_s_002214.png,31,11
41742,lutra_canadensis_s_000290.png,55,0
41743,chimpanzee_s_000802.png,21,11
41744,bus_s_000412.png,13,18
41745,tiger_s_002585.png,88,8
41746,baby_s_000451.png,2,14
